ejihon,Ejihon Tantei Jimusyo (J 950613 V1.000)%1995%Sega%Miscellaneous%Suitable For All Ages
elgrande,"El Grande - 5 Card Draw (New)%1982%Enter-Tech, Ltd. / Tuni Electro Service%Casino%Suitable For All Ages"
elephfam,"Elephant Family (Italian, new)%1997%C.M.C.%Casino%Suitable For All Ages"
elephfmb,"Elephant Family (Italian, old)%1996%C.M.C.%Casino%Suitable For All Ages"
elevator,Elevator Action%1983%Taito Corporation%Platform%Animated Violence Mild
elevatorb,Elevator Action (bootleg)%1983%bootleg%Platform%Animated Violence Mild
elvact2u,Elevator Action II (Ver 2.2A 1995/02/20)%1994%Taito America Corporation%Platform%Animated Violence Mild
elvactrj,Elevator Action Returns (Ver 2.2J 1995/02/20)%1994%Taito Corporation%Platform%Animated Violence Mild
elvactr,Elevator Action Returns (Ver 2.2O 1995/02/20)%1994%Taito Corporation Japan%Platform%Animated Violence Mild
elim2c,"Eliminator (2 Players, cocktail)%1981%Gremlin%Shoot-'Em-Up%Suitable For All Ages"
elim2,"Eliminator (2 Players, set 1)%1981%Gremlin%Shoot-'Em-Up%Suitable For All Ages"
elim2a,"Eliminator (2 Players, set 2)%1981%Gremlin%Shoot-'Em-Up%Suitable For All Ages"
elim4,Eliminator (4 Players)%1981%Gremlin%Shoot-'Em-Up%Suitable For All Ages
elim4p,"Eliminator (4 Players, prototype)%1981%Gremlin%Shoot-'Em-Up%Suitable For All Ages"
embargo,Embargo%1977%Cinematronics%Maze%Suitable For All Ages
emeraldaj,Emeraldia (Japan Version B)%1993%Namco%Puzzle%Suitable For All Ages
emeraldaja,Emeraldia (Japan)%1993%Namco%Puzzle%Suitable For All Ages
emeralda,Emeraldia (World)%1993%Namco%Puzzle%Suitable For All Ages
empcity,Empire City: 1931 (bootleg?)%1986%Seibu Kaihatsu%Shooter%Animated Violence Mild
empcityi,Empire City: 1931 (Italy)%1986%Seibu Kaihatsu (Eurobed license)%Shooter%Animated Violence Mild
empcityj,Empire City: 1931 (Japan)%1986%Seibu Kaihatsu (Taito license)%Shooter%Animated Violence Mild
empcityu,Empire City: 1931 (US)%1986%Seibu Kaihatsu (Taito / Romstar license)%Shooter%Animated Violence Mild
eforest,"Enchanted Forest (12XF528902, US)%1996%Aristocrat%Casino%Suitable For All Ages"
eforestb,"Enchanted Forest (3VXFC5343, New Zealand)%1996%Aristocrat%Casino%Suitable For All Ages"
eforesta,"Enchanted Forest (4VXFC818, NSW)%1995%Aristocrat%Casino%Suitable For All Ages"
endurobl,Enduro Racer (bootleg set 1)%1986%bootleg%Motorcycle%Suitable For All Ages
enduror,"Enduro Racer (YM2151, FD1089B 317-0013A)%1986%Sega%Motorcycle%Suitable For All Ages"
enduror1,"Enduro Racer (YM2203, FD1089B 317-0013A)%1986%Sega%Motorcycle%Suitable For All Ages"
enforce,Enforce (Japan)%1988%Taito Corporation%Shooter%Suitable For All Ages
enigma2,Enigma II%1981%Game Plan (Zilec Electronics license)%Shoot-'Em-Up%Suitable For All Ages
enigma2a,Enigma II (Space Invaders hardware)%1984%Zilec Electronics%Shoot-'Em-Up%Suitable For All Ages
equites,Equites%1984%Alpha Denshi Co.%Shooter%Suitable For All Ages
equitess,Equites (Sega)%1984%Alpha Denshi Co. (Sega license)%Shooter%Suitable For All Ages
ertictac,Erotictac/Tactic%1990%Sisteme%Puzzle%Sexual Content Strong
ertictaca,Erotictac/Tactic (ver 01)%1990%Sisteme%Puzzle%Sexual Content Strong
eprom,Escape from the Planet of the Robot Monsters (set 1)%1989%Atari Games%Maze%Animated Violence Mild
eprom2,Escape from the Planet of the Robot Monsters (set 2)%1989%Atari Games%Maze%Animated Violence Mild
esckids,"Escape Kids (Asia, 4 Players)%1991%Konami%Sports/Track & Field%Suitable For All Ages"
esckidsj,"Escape Kids (Japan, 2 Players)%1991%Konami%Sports/Track & Field%Suitable For All Ages"
esprade,"ESP Ra.De. (International, Ver. 98/04/22)%1998%Cave (Atlus license)%Shoot-'Em-Up%Suitable For All Ages"
espradejo,"ESP Ra.De. (Japan, Ver. 98/04/14)%1998%Cave (Atlus license)%Shoot-'Em-Up%Suitable For All Ages"
espradej,"ESP Ra.De. (Japan, Ver. 98/04/21)%1998%Cave (Atlus license)%Shoot-'Em-Up%Suitable For All Ages"
espgal,Espgaluda (2003/10/15 Master Ver)%2003%Cave%Shoot-'Em-Up%Suitable For All Ages
espgal2,Espgaluda II (2005/11/14 MASTER VER)%2005%Cave%Shoot-'Em-Up%Suitable For All Ages
espial,Espial (Europe)%1983%Orca / Thunderbolt%Shoot-'Em-Up%Suitable For All Ages
espialu,Espial (US?)%1983%Orca / Thunderbolt%Shoot-'Em-Up%Suitable For All Ages
euroch92,Euro Champ '92 (World)%1992%Taito Corporation Japan%Sports/Soccer%Suitable For All Ages
wc90b1,Euro League (Italian hack of Tecmo World Cup '90)%1989%bootleg%Sports/Soccer%Suitable For All Ages
escounts,Every Second Counts (39-360-053)%1990%BFM%Quiz%Suitable For All Ages
evilston,"Evil Stone%1990%Spacy Industrial, Ltd.%Platform%Suitable For All Ages"
evosocc,Evolution Soccer%2001%Evoga%Sports/Soccer%Suitable For All Ages
excelsr,Excelsior%1996%Playmark%Shoot-'Em-Up%Sexual Content Strong
pc_ebike,Excite Bike (PlayChoice-10)%1984%Nintendo%Motorcycle%Suitable For All Ages
exctleag,Excite League (FD1094 317-0079)%1988%Sega%Sports/Baseball%Suitable For All Ages
animaljr,Exciting Animal Land Jr. (USA)%1993%Nakanihon / East Technology (Taito license)%Miscellaneous%Suitable For All Ages
excthour,Exciting Hour%1985%Technos Japan (Taito license)%Sports/Wrestling%Animated Violence Mild
exctsccr,Exciting Soccer%1983%Alpha Denshi Co.%Sports/Soccer%Suitable For All Ages
exctsccra,Exciting Soccer (alternate music)%1983%Alpha Denshi Co.%Sports/Soccer%Suitable For All Ages
exctsccrb,Exciting Soccer (bootleg)%1983%bootleg%Sports/Soccer%Suitable For All Ages
exctsccrj,Exciting Soccer (Japan set 1)%1983%Alpha Denshi Co.%Sports/Soccer%Suitable For All Ages
exctsccrj2,Exciting Soccer (Japan set 2)%1983%Alpha Denshi Co.%Sports/Soccer%Suitable For All Ages
exctscc2,Exciting Soccer II%1984%Alpha Denshi Co.%Sports/Soccer%Suitable For All Ages
exedexes,Exed Exes%1985%Capcom%Shoot-'Em-Up%Suitable For All Ages
exerion,Exerion%1983%Jaleco%Shoot-'Em-Up%Suitable For All Ages
exerionb,Exerion (bootleg)%1983%bootleg%Shoot-'Em-Up%Suitable For All Ages
exeriont,Exerion (Taito)%1983%Jaleco (Taito America license)%Shoot-'Em-Up%Suitable For All Ages
exerizer,Exerizer (Japan)%1987%Jaleco%Shoot-'Em-Up%Suitable For All Ages
exerizerb,Exerizer (Japan) (bootleg)%1987%bootleg%Shoot-'Em-Up%Suitable For All Ages
exodus,Exodus (bootleg?)%19??%bootleg? (Subelectro)%Shoot-'Em-Up%Suitable For All Ages
explorer,Explorer%1981%bootleg%Shoot-'Em-Up%Suitable For All Ages
explbrkr,Explosive Breaker%1992%Kaneko%Shoot-'Em-Up%Suitable For All Ages
expcard,Express Card / Top Card (Ver. 1.5)%1998%American Alpha%Casino%Sexual Content Mild
exprraid,Express Raider (US set 1)%1986%Data East USA%Beat-'Em-Up%Suitable For All Ages
exprraida,Express Raider (US set 2)%1986%Data East USA%Beat-'Em-Up%Suitable For All Ages
extrmatnj,Extermination (Japan)%1987%Taito Corporation%Shooter%Suitable For All Ages
extrmatnu,Extermination (US)%1987%Taito (World Games license)%Shooter%Suitable For All Ages
extrmatn,Extermination (World)%1987%Taito Corporation Japan%Shooter%Suitable For All Ages
exterm,Exterminator%1989%Gottlieb / Premier Technology%Shooter%Suitable For All Ages
ebases,Extra Bases%1980%Midway%Sports/Baseball%Suitable For All Ages
einning,Extra Inning%1978%Midway%Sports/Baseball%Suitable For All Ages
extdwnhl,Extreme Downhill (v1.5)%1995%Sammy Industries Japan%Sports/Skiing%Suitable For All Ages
exvaniaj,Exvania (Japan)%1992%Namco%Maze%Suitable For All Ages
exvania,Exvania (World)%1992%Namco%Maze%Suitable For All Ages
exzisusa,"Exzisus (Japan, conversion)%1987%Taito Corporation%Shoot-'Em-Up%Suitable For All Ages"
exzisus,"Exzisus (Japan, dedicated)%1987%Taito Corporation%Shoot-'Em-Up%Suitable For All Ages"
exzisust,Exzisus (TAD license)%1987%Taito Corporation (TAD license)%Shoot-'Em-Up%Suitable For All Ages
eyesb,Eyes (bootleg set 1)%1982%bootleg%Maze%Suitable For All Ages
eyeszacb,"Eyes (bootleg set 2, decrypted)%1982%bootleg%Maze%Suitable For All Ages"
eyes,Eyes (US set 1)%1982%Digitrex Techstar (Rock-Ola license)%Maze%Suitable For All Ages
eyes2,Eyes (US set 2)%1982%Techstar (Rock-Ola license)%Maze%Suitable For All Ages
f1dream,F-1 Dream%1988%Capcom (Romstar license)%Driving%Suitable For All Ages
f1dreamb,F-1 Dream (bootleg)%1988%bootleg%Driving%Suitable For All Ages
f1gp,F-1 Grand Prix%1991%Video System Co.%Driving%Suitable For All Ages
f1gp2,F-1 Grand Prix Part II%1992%Video System Co.%Driving%Suitable For All Ages
f1gpstr2,F-1 Grand Prix Star II%1993%Jaleco%Driving%Suitable For All Ages
f15se21,F-15 Strike Eagle (rev. 2.1 02/04/91)%1991%Microprose Games Inc.%Shooter%Suitable For All Ages
f15se,F-15 Strike Eagle (rev. 2.2 02/25/91)%1991%Microprose Games Inc.%Shooter%Suitable For All Ages
fx,F-X%1986%bootleg%Shoot-'Em-Up%Suitable For All Ages
nss_fzer,F-Zero (Nintendo Super System)%1991%Nintendo%Driving%Suitable For All Ages
fa,F/A (Japan)%1992%Namco%Shoot-'Em-Up%Suitable For All Ages
f1en,F1 Exhaust Note%1991%Sega%Driving%Suitable For All Ages
faceoff,Face Off (Japan)%1988%Namco%Sports/Hockey%Suitable For All Ages
falcon,Falcon (bootleg of Phoenix) (8085A CPU)%1980%bootleg%Shoot-'Em-Up%Suitable For All Ages
falconz,Falcon (bootleg of Phoenix) (Z80 CPU)%1980%bootleg%Shoot-'Em-Up%Suitable For All Ages
falcnwld,Falcons Wild - Wild Card 1991 (TVG)%1991%TVG%Casino%Suitable For All Ages
falcnwlda,"Falcons Wild - World Wide Poker (Video Klein, set 1)%1990%Video Klein%Casino%Suitable For All Ages"
falcnwldb,"Falcons Wild - World Wide Poker (Video Klein, set 2)%1990%Video Klein%Casino%Suitable For All Ages"
famibox,FamicomBox%1986%Nintendo%Compilation%Suitable For All Ages
fncywld,Fancy World - Earth of Crisis%1996%Unico%Platform%Suitable For All Ages
fantasia,Fantasia%1994%Comad & New Japan System%Puzzle%Sexual Content Strong
fantsia2,Fantasia II (Explicit)%1997%Comad%Puzzle%Sexual Content Strong
fantsia2a,Fantasia II (Less Explicit)%1997%Comad%Puzzle%Sexual Content Strong
fantastc,Fantastic%198?%Taito do Brasil%Shoot-'Em-Up%Suitable For All Ages
fantjoura,Fantastic Journey (ver AAA)%1994%Konami%Shoot-'Em-Up%Suitable For All Ages
fantjour,Fantastic Journey (ver EAA)%1994%Konami%Shoot-'Em-Up%Suitable For All Ages
fantsy95,Fantasy '95%1995%Hi-max Technology Inc.%Puzzle%Sexual Content Strong
fantasyj,Fantasy (Japan)%1981%SNK%Miscellaneous%Suitable For All Ages
fantasyu,Fantasy (US)%1981%SNK (Rock-Ola license)%Miscellaneous%Suitable For All Ages
fantasy,Fantasy (World)%1981%SNK%Miscellaneous%Suitable For All Ages
ffortune,"Fantasy Fortune (1VXFC5460, New Zealand)%1998%Aristocrat%Casino%Suitable For All Ages"
fantland,Fantasy Land (set 1)%19??%Electronic Devices Italy%Platform%Suitable For All Ages
fantlanda,Fantasy Land (set 2)%19??%Electronic Devices Italy%Platform%Suitable For All Ages
fantzonep,Fantasy Zone (317-5000)%1986%Sega%Shoot-'Em-Up%Suitable For All Ages
mt_fz,"Fantasy Zone (Mega-Tech, SMS based)%1987%Sega%Shoot-'Em-Up%Suitable For All Ages"
fantzone,"Fantasy Zone (Rev A, unprotected)%1986%Sega%Shoot-'Em-Up%Suitable For All Ages"
fantzone1,Fantasy Zone (unprotected)%1986%Sega%Shoot-'Em-Up%Suitable For All Ages
fantzn2,"Fantasy Zone 2 (MC-8123, 317-0057)%1988%Sega%Shooter%Suitable For All Ages"
fantazia,Fantazia (bootleg?)%1980%bootleg? (Subelectro)%Shoot-'Em-Up%Suitable For All Ages
kabukikl,Far East of Eden - Kabuki Klash / Tengai Makyou - Shin Den%1995%Hudson%Fighter%Life Like Violence Mild
farmer,Farmers Rebellion%1985%Sun Electronics%Maze%Suitable For All Ages
fashion,Fashion (Version 2.14)%2000%High Video%Casino%Suitable For All Ages
fastfred,Fast Freddie%1982%Kaneko (Atari license)%Sports%Suitable For All Ages
fastlane,Fast Lane%1987%Konami%Maze%Suitable For All Ages
sqbert,"Faster, Harder, More Challenging Q*bert (prototype)%1983%Mylstar%Platform%Suitable For All Ages"
fatfury1,Fatal Fury - King of Fighters / Garou Densetsu - shukumei no tatakai (NGM-033)(NGH-033)%1991%SNK%Fighter%Animated Violence Strong
fatfury2,Fatal Fury 2 / Garou Densetsu 2 - arata-naru tatakai (NGM-047)(NGH-047)%1992%SNK%Fighter%Animated Violence Strong
fatfury3,Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - haruka-naru tatakai (NGM-069)(NGH-069)%1995%SNK%Fighter%Animated Violence Strong
fatfursp,Fatal Fury Special / Garou Densetsu Special (set 1)(NGM-058)(NGH-058)%1993%SNK%Fighter%Animated Violence Strong
fatfurspa,Fatal Fury Special / Garou Densetsu Special (set 2)(NGM-058)(NGH-058)%1993%SNK%Fighter%Animated Violence Strong
hustlerb2,Fatsy Gambler (Video Hustler bootleg)%1981%bootleg%Sports/Pool and Dart%Suitable For All Ages
fax,FAX%1983%Exidy%Quiz%Suitable For All Ages
fax2,FAX 2%1983%Exidy%Quiz%Suitable For All Ages
feversoc,Fever Soccer%2004%Seibu Kaihatsu%Casino%Suitable For All Ages
feversos,"Fever SOS (International, Ver. 98/09/25)%1998%Cave (Nihon System license)%Shoot-'Em-Up%Suitable For All Ages"
fcombat,Field Combat%1985%Jaleco%Shoot-'Em-Up%Suitable For All Ages
fieldday,Field Day%1984%Taito Corporation%Sports/Track & Field%Suitable For All Ages
fgoal,Field Goal%1979%Taito%Breakout%Suitable For All Ages
fgoala,Field Goal (different)%1979%Taito%Breakout%Suitable For All Ages
fightfev,Fight Fever (set 1)%1994%Viccom%Fighter%Animated Violence Mild
fightfeva,Fight Fever (set 2)%1994%Viccom%Fighter%Animated Violence Mild
fghtatck,Fighter & Attacker (US)%1992%Namco%Shoot-'Em-Up%Suitable For All Ages
fghthistj,Fighter's History (Japan ver 42-03)%1993%Data East Corporation%Fighter%Animated Violence Strong
fghthistu,Fighter's History (US ver 42-03)%1993%Data East Corporation%Fighter%Animated Violence Strong
fghthista,"Fighter's History (US ver 42-05, alternate hardware)%1993%Data East Corporation%Fighter%Animated Violence Strong"
fghthist,Fighter's History (World ver 43-07)%1993%Data East Corporation%Fighter%Animated Violence Strong
fswords,Fighters Swords (Korean release of Samurai Shodown III)%1995%SNK%Fighter%Animated Violence Strong
ftimpactj,Fighters' Impact (Ver 2.02J)%1996%Taito%Fighter%Life Like Violence Mild
ftimpact,Fighters' Impact (Ver 2.02O)%1996%Taito%Fighter%Life Like Violence Mild
ftimpcta,Fighters' Impact A (Ver 2.00J)%1997%Taito%Fighter%Life Like Violence Mild
fghtbskt,Fighting Basketball%1984%Paradise Co. Ltd.%Sports/Basketball%Suitable For All Ages
ffantasy,Fighting Fantasy (Japan revision 2)%1989%Data East Corporation%Fighter%Animated Violence Mild
ffantasya,Fighting Fantasy (Japan)%1989%Data East Corporation%Fighter%Animated Violence Mild
fitegolfu,Fighting Golf (US)%1988%SNK%Sports/Golf%Suitable For All Ages
fitegolf,Fighting Golf (World?)%1988%SNK%Sports/Golf%Suitable For All Ages
fhawkj,Fighting Hawk (Japan)%1988%Taito Corporation%Shoot-'Em-Up%Suitable For All Ages
fhawk,Fighting Hawk (World)%1988%Taito Corporation Japan%Shoot-'Em-Up%Suitable For All Ages
cfghtice,Fighting Ice Hockey (DECO Cassette)%1984%Data East Corporation%Sports/Hockey%Animated Violence Mild
fgtlayer,"Fighting Layer (Japan, FTL1/VER.A)%1998%Arika / Namco%Fighter%Sexual Content Strong"
fightrol,Fighting Roller%1983%Kaneko (Taito license)%Beat-'Em-Up%Suitable For All Ages
fsoccerj,Fighting Soccer (Japan)%1988%SNK%Sports/Soccer%Suitable For All Ages
fsoccerb,Fighting Soccer (Joystick hack bootleg)%1988%bootleg%Sports/Soccer%Suitable For All Ages
fsoccerba,"Fighting Soccer (Joystick hack bootleg, alt)%1988%bootleg%Sports/Soccer%Suitable For All Ages"
fsoccer,Fighting Soccer (version 4)%1988%SNK%Sports/Soccer%Suitable For All Ages
filetto,Filetto (v1.05 901009)%1990%Novarmatic%Puzzle%Suitable For All Ages
finalbj,Final Blow (Japan)%1988%Taito Corporation%Sports/Boxing%Animated Violence Mild
finalbu,Final Blow (US)%1988%Taito America Corporation%Sports/Boxing%Animated Violence Mild
finalb,Final Blow (World)%1988%Taito Corporation Japan%Sports/Boxing%Animated Violence Mild
fcrash,Final Crash (bootleg of Final Fight)%1990%bootleg (Playmark)%Beat-'Em-Up%Animated Violence Mild
ffightj1,Final Fight (Japan 900112)%1989%Capcom%Beat-'Em-Up%Animated Violence Mild
ffightj2,Final Fight (Japan 900305)%1989%Capcom%Beat-'Em-Up%Animated Violence Mild
ffightj,Final Fight (Japan)%1989%Capcom%Beat-'Em-Up%Animated Violence Mild
ffightua,Final Fight (USA 900112)%1989%Capcom%Beat-'Em-Up%Animated Violence Mild
ffightub,Final Fight (USA 900613)%1989%Capcom%Beat-'Em-Up%Animated Violence Mild
ffightu,"Final Fight (USA, set 1)%1989%Capcom%Beat-'Em-Up%Animated Violence Mild"
ffightu1,"Final Fight (USA, set 2)%1989%Capcom%Beat-'Em-Up%Animated Violence Mild"
ffight,"Final Fight (World, set 1)%1989%Capcom%Beat-'Em-Up%Animated Violence Mild"
ffighta,"Final Fight (World, set 2)%1989%Capcom%Beat-'Em-Up%Animated Violence Mild"
ffight2b,Final Fight 2 (SNES bootleg)%1996%bootleg%Beat-'Em-Up%Animated Violence Mild
finalgdr,"Final Godori (Korea, version 2.20.5915)%2001%SemiCom%Tabletop%Suitable For All Ages"
finallapjb,Final Lap (Japan - Rev B)%1987%Namco%Driving%Suitable For All Ages
finallapjc,Final Lap (Japan - Rev C)%1987%Namco%Driving%Suitable For All Ages
finallapc,Final Lap (Rev C)%1987%Namco%Driving%Suitable For All Ages
finallapd,Final Lap (Rev D)%1987%Namco%Driving%Suitable For All Ages
finallap,Final Lap (Rev E)%1987%Namco%Driving%Suitable For All Ages
finalap2,Final Lap 2%1990%Namco%Driving%Suitable For All Ages
finalap2j,Final Lap 2 (Japan)%1990%Namco%Driving%Suitable For All Ages
finalap3jc,Final Lap 3 (Japan - Rev C)%1992%Namco%Driving%Suitable For All Ages
finalap3j,Final Lap 3 (Japan)%1992%Namco%Driving%Suitable For All Ages
finalap3,"Final Lap 3 (World, set 1)%1992%Namco%Driving%Suitable For All Ages"
finalap3a,"Final Lap 3 (World, set 2)%1992%Namco%Driving%Suitable For All Ages"
finalapro,Final Lap R%1995%Namco%Driving%Suitable For All Ages
finalaprj,Final Lap R (Japan Rev. C)%1995%Namco%Driving%Suitable For All Ages
finalapr,Final Lap R (Rev. B)%1995%Namco%Driving%Suitable For All Ages
fstarfrcj,Final Star Force (Japan)%1992%Tecmo%Shoot-'Em-Up%Suitable For All Ages
fstarfrc,Final Star Force (US)%1992%Tecmo%Shoot-'Em-Up%Suitable For All Ages
finalttr,Final Tetris%1993%Jeil Computer System%Puzzle%Suitable For All Ages
finalizr,Finalizer - Super Transformation%1985%Konami%Shoot-'Em-Up%Suitable For All Ages
finalizrb,Finalizer - Super Transformation (bootleg)%1985%bootleg%Shoot-'Em-Up%Suitable For All Ages
finehour,Finest Hour (Japan)%1989%Namco%Platform%Animated Violence Mild
firebarr,Fire Barrel (Japan)%1993%Irem%Shoot-'Em-Up%Suitable For All Ages
firebatl,Fire Battle%1984%Taito%Shoot-'Em-Up%Suitable For All Ages
firefox,Fire Fox (set 1)%1984%Atari%Shooter%Suitable For All Ages
firefoxa,Fire Fox (set 2)%1984%Atari%Shooter%Suitable For All Ages
firehawk,Fire Hawk%2001%ESD%Shoot-'Em-Up%Suitable For All Ages
fireone,Fire One%1979%Exidy%Shoot-'Em-Up%Suitable For All Ages
fireshrk,Fire Shark%1990%Toaplan%Shoot-'Em-Up%Suitable For All Ages
fireshrkd,"Fire Shark (Korea, set 1, easier)%1990%Toaplan (Dooyong license)%Shoot-'Em-Up%Suitable For All Ages"
fireshrkdh,"Fire Shark (Korea, set 2, harder)%1990%Toaplan (Dooyong license)%Shoot-'Em-Up%Suitable For All Ages"
mt_fshrk,Fire Shark (Mega-Tech)%1990%Toaplan / Sega%Shoot-'Em-Up%Suitable For All Ages
firetrapbl,Fire Trap (Japan bootleg)%1986%bootleg%Climbing%Suitable For All Ages
firetrapj,Fire Trap (Japan)%1986%Wood Place Inc.%Climbing%Suitable For All Ages
firetrap,Fire Trap (US)%1986%Wood Place Inc. (Data East USA license)%Climbing%Suitable For All Ages
firetrk,Fire Truck / Smokey Joe%1978%Atari%Driving%Suitable For All Ages
firebeas,Firebeast (prototype)%1983%Atari%Platform%Suitable For All Ages
fbaitbc,Fisherman's Bait - A Bass Challenge (GE765 VER. UAB)%1998%Konami%Sports/Fishing%Suitable For All Ages
fbaitmca,Fisherman's Bait - Marlin Challenge (GX889 VER. AA)%1999%Konami%Sports/Fishing%Suitable For All Ages
fbaitmc,Fisherman's Bait - Marlin Challenge (GX889 VER. EA)%1999%Konami%Sports/Fishing%Suitable For All Ages
fbaitmcj,Fisherman's Bait - Marlin Challenge (GX889 VER. JA)%1999%Konami%Sports/Fishing%Suitable For All Ages
fbaitmcu,Fisherman's Bait - Marlin Challenge (GX889 VER. UA)%1999%Konami%Sports/Fishing%Suitable For All Ages
fbait2bc,Fisherman's Bait 2 - A Bass Challenge (GE865 VER. UAB)%1998%Konami%Sports/Fishing%Suitable For All Ages
fishfren,Fishin' Frenzy (prototype)%1995%Time Warner Interactive%Sports/Fishing%Suitable For All Ages
fmaniac3,Fishing Maniac 3%2002%Saero Entertainment%Sports/Fishing%Suitable For All Ages
fitfight,Fit of Fighting%199?%bootleg%Fighter%Animated Violence Mild
fitter,Fitter%1981%Taito Corporation%Maze%Suitable For All Ages
fitterbl,Fitter (bootleg)%1981%bootleg%Maze%Suitable For All Ages
fiveside,Five a Side Soccer (ver UAA)%1995%Konami%Sports/Soccer%Suitable For All Ages
5clown,"Five Clown (English, set 1)%1993%IGS%Casino%Suitable For All Ages"
5clowna,"Five Clown (English, set 2)%1993%IGS%Casino%Suitable For All Ages"
5clownsp,Five Clown (Spanish hack)%1993%IGS%Casino%Suitable For All Ages
fixeight,FixEight (Europe)%1992%Toaplan%Shooter%Animated Violence Mild
fixeightt,"FixEight (Europe, Taito license)%1992%Toaplan (Taito license)%Shooter%Animated Violence Mild"
fixeighth,FixEight (Hong Kong)%1992%Toaplan%Shooter%Animated Violence Mild
fixeightht,"FixEight (Hong Kong, Taito license)%1992%Toaplan (Taito license)%Shooter%Animated Violence Mild"
fixeightj,FixEight (Japan)%1992%Toaplan%Shooter%Animated Violence Mild
fixeightjt,"FixEight (Japan, Taito license)%1992%Toaplan (Taito license)%Shooter%Animated Violence Mild"
fixeightk,FixEight (Korea)%1992%Toaplan%Shooter%Animated Violence Mild
fixeightbl,"FixEight (Korea, bootleg)%1992%bootleg%Shooter%Animated Violence Mild"
fixeightkt,"FixEight (Korea, Taito license)%1992%Toaplan (Taito license)%Shooter%Animated Violence Mild"
fixeighta,FixEight (Southeast Asia)%1992%Toaplan%Shooter%Animated Violence Mild
fixeightat,"FixEight (Southeast Asia, Taito license)%1992%Toaplan (Taito license)%Shooter%Animated Violence Mild"
fixeighttw,FixEight (Taiwan)%1992%Toaplan%Shooter%Animated Violence Mild
fixeighttwt,"FixEight (Taiwan, Taito license)%1992%Toaplan (Taito license)%Shooter%Animated Violence Mild"
fixeightu,FixEight (USA)%1992%Toaplan%Shooter%Animated Violence Mild
fixeightut,"FixEight (USA, Taito license)%1992%Toaplan (Taito license)%Shooter%Animated Violence Mild"
flkatck,Flak Attack (Japan)%1987%Konami%Shoot-'Em-Up%Suitable For All Ages
flamegun,Flame Gunner%1999%Gaps Inc.%Shooter%Animated Violence Mild
flamegunj,Flame Gunner (Japan)%1999%Gaps Inc.%Shooter%Animated Violence Mild
fpoint1,"Flash Point (set 1, Japan, FD1094 317-0127A)%1989%Sega%Puzzle%Suitable For All Ages"
fpoint,"Flash Point (set 2, Japan, FD1094 317-0127A)%1989%Sega%Puzzle%Suitable For All Ages"
flashgal,Flashgal (set 1)%1985%Sega%Beat-'Em-Up%Suitable For All Ages
flashgala,Flashgal (set 2)%1985%Sega%Beat-'Em-Up%Suitable For All Ages
flicky,"Flicky (128k Version, System 2, 315-5051)%1984%Sega%Platform%Suitable For All Ages"
flickys2,"Flicky (128k Version, System 2, not encrypted)%1984%Sega%Platform%Suitable For All Ages"
flickyo,"Flicky (64k Version, System 1, 315-5051, set 1)%1984%Sega%Platform%Suitable For All Ages"
flickys1,"Flicky (64k Version, System 1, 315-5051, set 2)%1984%Sega%Platform%Suitable For All Ages"
mf_flip,Flip & Flop (Max-A-Flex)%1983%Exidy / First Star Software%Platform%Suitable For All Ages
flipmaze,Flip Maze (V2.04J)%1999%Taito / Moss%Puzzle%Suitable For All Ages
flipull,Flipull (Japan)%1989%Taito Corporation%Puzzle%Suitable For All Ages
flowerj,Flower (Japan)%1986%Clarue (Sega / Alpha Denshi Co. license)%Shoot-'Em-Up%Suitable For All Ages
flower,Flower (US)%1986%Clarue (Komax license)%Shoot-'Em-Up%Suitable For All Ages
flyboy,Fly-Boy%1982%Kaneko%Sports%Suitable For All Ages
flyboyb,Fly-Boy (bootleg)%1982%bootleg%Sports%Suitable For All Ages
flyball1,Flyball (rev 1)%1976%Atari%Sports/Baseball%Suitable For All Ages
flyball,Flyball (rev 2)%1976%Atari%Sports/Baseball%Suitable For All Ages
cflyball,Flying Ball (DECO Cassette)%1985%Data East Corporation%Breakout%Suitable For All Ages
fsharkbt,"Flying Shark (bootleg, set 1)%1987%bootleg%Shoot-'Em-Up%Suitable For All Ages"
fsharkbla,"Flying Shark (bootleg, set 2)%1987%bootleg%Shoot-'Em-Up%Suitable For All Ages"
fshark,Flying Shark (World)%1987%Toaplan / Taito Corporation%Shoot-'Em-Up%Suitable For All Ages
flytiger,Flying Tiger%1992%Dooyong%Shoot-'Em-Up%Suitable For All Ages
foodfc,Food Fight (cocktail)%1982%General Computer Corporation (Atari license)%Action%Suitable For All Ages
foodf2,Food Fight (rev 2)%1982%General Computer Corporation (Atari license)%Action%Suitable For All Ages
foodf,Food Fight (rev 3)%1982%General Computer Corporation (Atari license)%Action%Suitable For All Ages
footchmp,Football Champ (World)%1990%Taito Corporation Japan%Sports/Soccer%Suitable For All Ages
fbfrenzy,Football Frenzy (NGM-034)(NGH-034)%1992%SNK%Sports/Football%Suitable For All Ages
forcebrk,Force Break (bootleg)%1986%bootleg%Shooter%Animated Violence Mild
mt_fwrld,Forgotten Worlds (Mega-Tech)%1989%Sega%Shoot-'Em-Up%Suitable For All Ages
forgottnua,"Forgotten Worlds (USA, B-Board 88618B-2, Rev. A)%1988%Capcom%Shoot-'Em-Up%Suitable For All Ages"
