mt_aftrb,After Burner %1987%Sega%Shooter%Suitable For All Ages
aburner2,After Burner II%1987%Sega%Shooter%Suitable For All Ages
aburner2g,After Burner II %1987%Sega%Shooter%Suitable For All Ages
aoh,Age Of Heroes - Silkroad 2 %2001%Unico%Beat-'Em-Up%Life Like Violence Strong
superbon,Agent Super Bond %1985%Signatron USA%Maze%Suitable For All Ages
agentx1,Agent X %1983%Atari%Shoot-'Em-Up%Suitable For All Ages
agentx2,Agent X %1983%Atari%Shoot-'Em-Up%Suitable For All Ages
agentx3,Agent X %1983%Atari%Shoot-'Em-Up%Suitable For All Ages
agentx4,Agent X %1983%Atari%Shoot-'Em-Up%Suitable For All Ages
aodk,Aggressors of Dark Kombat %1994%ADK %Fighter%Suitable For All Ages
agressb,Agress - Missile Daisenryaku %2003%bootleg%Puzzle%Suitable For All Ages
agress,Agress - Missile Daisenryaku %1991%Palco%Puzzle%Suitable For All Ages
koshien,Ah Eikou no Koshien %1990%Taito Corporation%Sports/Baseball%Suitable For All Ages
airass,Air Assault %1993%Irem%Shoot-'Em-Up%Suitable For All Ages
airattck,Air Attack %1996%Comad%Shoot-'Em-Up%Suitable For All Ages
airattcka,Air Attack %1996%Comad%Shoot-'Em-Up%Suitable For All Ages
airbustrb,Air Buster: Trouble Specialty Raid Unit %1990%bootleg%Shoot-'Em-Up%Suitable For All Ages
airbustrj,Air Buster: Trouble Specialty Raid Unit %1990%Kaneko %Shoot-'Em-Up%Suitable For All Ages
airbustr,Air Buster: Trouble Specialty Raid Unit %1990%Kaneko %Shoot-'Em-Up%Suitable For All Ages
airduel,Air Duel %1990%Irem%Shoot-'Em-Up%Suitable For All Ages
agallet,Air Gallet %1996%Gazelle %Shoot-'Em-Up%Suitable For All Ages
agalleth,Air Gallet %1996%Gazelle %Shoot-'Em-Up%Suitable For All Ages
agalletk,Air Gallet %1996%Gazelle %Shoot-'Em-Up%Suitable For All Ages
agallett,Air Gallet %1996%Gazelle %Shoot-'Em-Up%Suitable For All Ages
agalletu,Air Gallet %1996%Gazelle %Shoot-'Em-Up%Suitable For All Ages
airrace,Air Race %1985%Atari Games%Flying%Suitable For All Ages
arescuej,Air Rescue %1992%Sega%Shooter%Suitable For All Ages
arescue,Air Rescue %1992%Sega%Shooter%Suitable For All Ages
airwolf,Airwolf%1987%Kyugo%Shoot-'Em-Up%Suitable For All Ages
airwolfa,Airwolf %1987%Kyugo %Shoot-'Em-Up%Suitable For All Ages
ajax,Ajax%1987%Konami%Shoot-'Em-Up%Suitable For All Ages
ajaxj,Ajax %1987%Konami%Shoot-'Em-Up%Suitable For All Ages
akkanvdr,Akkanbeder %1995%Taito Corporation%Shoot-'Em-Up%Suitable For All Ages
akumajoun,Akuma-Jou Dracula %1988%Konami%Platform%Animated Violence Mild
akumajou,Akuma-Jou Dracula %1988%Konami%Platform%Animated Violence Mild
agalletj,Akuu Gallet %1996%Gazelle %Shoot-'Em-Up%Suitable For All Ages
aladmdb,Aladdin %1993%bootleg %Platform%Animated Violence Mild
alcon,Alcon %1986%Toaplan %Shoot-'Em-Up%Suitable For All Ages
alexkidd1,Alex Kidd: The Lost Stars %1986%Sega%Platform%Suitable For All Ages
alexkidd,Alex Kidd: The Lost Stars %1986%Sega%Platform%Suitable For All Ages
alibaba,Ali Baba and 40 Thieves%1982%Sega%Maze%Suitable For All Ages
alienar,Alien Arena%1985%Duncan Brown%Maze%Suitable For All Ages
alienaru,Alien Arena %1985%Duncan Brown%Maze%Suitable For All Ages
alienchac,Alien Challenge %1994%IGS%Fighter%Animated Violence Strong
aliencha,Alien Challenge %1994%IGS%Fighter%Animated Violence Strong
aliencr,Alien Crush%1989%Hudson Soft%Pinball%Suitable For All Ages
alinvade,Alien Invaders%198?%Forbes?%Shoot-'Em-Up%Suitable For All Ages
alieninv,Alien Invasion%19??%bootleg %Shoot-'Em-Up%Suitable For All Ages
alieninvp2,Alien Invasion Part II%19??%bootleg%Shoot-'Em-Up%Suitable For All Ages
aliensec,Alien Sector%1985%Namco%Shoot-'Em-Up%Suitable For All Ages
astormbl,Alien Storm %1990%bootleg%Beat-'Em-Up%Animated Violence Mild
astormb2,Alien Storm %1990%bootleg%Beat-'Em-Up%Animated Violence Mild
astormj,Alien Storm %1990%Sega%Beat-'Em-Up%Animated Violence Mild
mt_astrm,Alien Storm %1990%Sega%Platform%Animated Violence Mild
astormu,Alien Storm %1990%Sega%Beat-'Em-Up%Animated Violence Mild
astorm,Alien Storm %1990%Sega%Beat-'Em-Up%Animated Violence Mild
astorm3,Alien Storm %1990%Sega%Beat-'Em-Up%Animated Violence Mild
mt_asyn,Alien Syndrome %1987%Sega%Maze%Suitable For All Ages
aliensynjo,Alien Syndrome %1987%Sega%Maze%Suitable For All Ages
aliensyn2,Alien Syndrome %1987%Sega%Maze%Suitable For All Ages
aliensyn3,Alien Syndrome %1987%Sega%Maze%Suitable For All Ages
aliensyn,Alien Syndrome %1987%Sega%Maze%Suitable For All Ages
aliensyn5,Alien Syndrome %1987%Sega%Maze%Suitable For All Ages
aliensynj,Alien Syndrome %1987%Sega%Maze%Suitable For All Ages
aliensyn7,Alien Syndrome %1987%Sega%Maze%Suitable For All Ages
avspa,Alien vs. Predator %1994%Capcom%Beat-'Em-Up%Animated Violence Mild
avspd,Alien vs. Predator %1994%bootleg%Beat-'Em-Up%Animated Violence Mild
avsp2play,Alien vs. Predator %1994%Capcom%Beat-'Em-Up%Animated Violence Mild
avsph,Alien vs. Predator %1994%Capcom%Beat-'Em-Up%Animated Violence Mild
avspj,Alien vs. Predator %1994%Capcom%Beat-'Em-Up%Animated Violence Mild
avspu,Alien vs. Predator %1994%Capcom%Beat-'Em-Up%Animated Violence Mild
alien3u,Alien3: The Gun %1993%Sega%Gun%Animated Violence Mild
alien3,Alien3: The Gun %1993%Sega%Gun%Animated Violence Mild
aliensa,Aliens %1990%Konami%Action%Animated Violence Strong
aliensj,Aliens %1990%Konami%Action%Animated Violence Strong
aliensj2,Aliens %1990%Konami%Action%Animated Violence Strong
aliensu,Aliens %1990%Konami%Action%Animated Violence Strong
aliens,Aliens %1990%Konami%Action%Animated Violence Strong
aliens2,Aliens %1990%Konami%Action%Animated Violence Strong
aliens3,Aliens %1990%Konami%Action%Animated Violence Strong
aafbc,All American Football %1989%Leland Corp.%Sports/Football%Suitable For All Ages
aafbd2p,All American Football %1989%Leland Corp.%Sports/Football%Suitable For All Ages
aafb,All American Football %1989%Leland Corp.%Sports/Football%Suitable For All Ages
alleymas,Alley Master%1986%Cinematronics%Sports/Bowling%Suitable For All Ages
aligatorun,Alligator Hunt %1994%Gaelco%Shooter%Suitable For All Ages
alphaho,Alpha Fighter %19??%Data East Corporation%Compilation%Suitable For All Ages
alphamis,Alpha Mission%1985%SNK%Shoot-'Em-Up%Suitable For All Ages
alpham2,Alpha Mission II %1991%SNK%Shoot-'Em-Up%Suitable For All Ages
alpham2p,Alpha Mission II %1991%SNK%Shoot-'Em-Up%Suitable For All Ages
alphaone,Alpha One %1983%Atari%Shoot-'Em-Up%Suitable For All Ages
alphaonea,Alpha One %1983%Atari%Shoot-'Em-Up%Suitable For All Ages
alpha1v,Alpha One %1988%Vision Electronics%Shoot-'Em-Up%Suitable For All Ages
alpinerc,Alpine Racer %1994%Namco%Sports/Skiing%Suitable For All Ages
alpinerd,Alpine Racer %1994%Namco%Sports/Skiing%Suitable For All Ages
alpinr2a,Alpine Racer 2 %1996%Namco%Sports/Skiing%Suitable For All Ages
alpinr2b,Alpine Racer 2 %1996%Namco%Sports/Skiing%Suitable For All Ages
alpine,Alpine Ski %1982%Taito Corporation%Sports/Skiing%Suitable For All Ages
alpinea,Alpine Ski %1982%Taito Corporation%Sports/Skiing%Suitable For All Ages
altair,Altair%1981%Cidelsa%Shoot-'Em-Up%Suitable For All Ages
mt_beast,Altered Beast %1988%Sega%Beat-'Em-Up%Animated Violence Mild
altbeast2,Altered Beast %1988%Sega%Beat-'Em-Up%Animated Violence Mild
altbeast4,Altered Beast %1988%Sega%Beat-'Em-Up%Animated Violence Mild
altbeast5,Altered Beast %1988%Sega%Beat-'Em-Up%Animated Violence Mild
altbeast6,Altered Beast %1988%Sega%Beat-'Em-Up%Animated Violence Mild
altbeast,Altered Beast %1988%Sega%Beat-'Em-Up%Animated Violence Mild
maze,Amazing Maze%1976%Midway%Maze%Suitable For All Ages
ambush,Ambush%1983%Tecfri%Shooter%Suitable For All Ages
ambushh,Ambush %1983%Tecfri%Shooter%Suitable For All Ages
ambushj,Ambush %1983%Tecfri %Shooter%Suitable For All Ages
ambushv,Ambush %1983%Tecfri %Shooter%Suitable For All Ages
anteaterg,Ameisenbaer %1982%Tago Electronics %Maze%Suitable For All Ages
horshoes,American Horseshoes %1990%Taito America Corporation%Sports%Suitable For All Ages
asoccer,American Soccer%1987%Universal%Sports/Soccer%Suitable For All Ages
amspdwy,American Speedway %1987%Enerdyne Technologies Inc.%Driving%Suitable For All Ages
amspdwya,American Speedway %1987%Enerdyne Technologies Inc.%Driving%Suitable For All Ages
amerdart,AmeriDarts %1989%Ameri%Sports/Pool and Dart%Suitable For All Ages
amerdart2,AmeriDarts %1989%Ameri%Sports/Pool and Dart%Suitable For All Ages
amerdart3,AmeriDarts %1989%Ameri%Sports/Pool and Dart%Suitable For All Ages
amidar,Amidar%1982%Konami%Maze%Suitable For All Ages
amidarb,Amidar %1982%bootleg%Maze%Suitable For All Ages
amidar1,Amidar %1981%Konami%Maze%Suitable For All Ages
amidaro,Amidar %1982%Konami %Maze%Suitable For All Ages
amidars,Amidar %1982%Konami%Maze%Suitable For All Ages
amidaru,Amidar %1982%Konami %Maze%Suitable For All Ages
amigo,Amigo%1982%bootleg%Maze%Suitable For All Ages
androdun,Andro Dunos %1992%Visco%Shoot-'Em-Up%Suitable For All Ages
angelkds,Angel Kids %1988%Sega %Climbing%Suitable For All Ages
cadanglr,Angler Dangler %1982%Data East Corporation%Sports/Fishing%Suitable For All Ages
animalc,Animal Catch%2000%Sammy%Miscellaneous%Suitable For All Ages
animaljrs,Animalandia Jr. %1993%Nakanihon %Miscellaneous%Suitable For All Ages
anteater,Anteater%1982%Tago Electronics%Maze%Suitable For All Ages
apache3,Apache 3%1988%Tatsumi%Shooter%Suitable For All Ages
apache3a,Apache 3 %1988%Tatsumi %Shooter%Suitable For All Ages
apbf,APB - All Points Bulletin %1987%Atari Games%Driving%Suitable For All Ages
apbg,APB - All Points Bulletin %1987%Atari Games%Driving%Suitable For All Ages
apb1,APB - All Points Bulletin %1987%Atari Games%Driving%Suitable For All Ages
apb2,APB - All Points Bulletin %1987%Atari Games%Driving%Suitable For All Ages
apb3,APB - All Points Bulletin %1987%Atari Games%Driving%Suitable For All Ages
apb4,APB - All Points Bulletin %1987%Atari Games%Driving%Suitable For All Ages
apb5,APB - All Points Bulletin %1987%Atari Games%Driving%Suitable For All Ages
apb6,APB - All Points Bulletin %1987%Atari Games%Driving%Suitable For All Ages
apb,APB - All Points Bulletin %1987%Atari Games%Driving%Suitable For All Ages
aponow,Apocaljpse Now %1982%bootleg%Shooter%Suitable For All Ages
appoooh,Appoooh%1984%Sanritsu %Sports/Wrestling%Animated Violence Mild
aquajackj,Aqua Jack %1990%Taito Corporation%Shooter%Suitable For All Ages
aquajacku,Aqua Jack %1990%Taito America Corporation%Shooter%Suitable For All Ages
aquajack,Aqua Jack %1990%Taito Corporation Japan%Shooter%Suitable For All Ages
aquajet,Aqua Jet %1996%Namco%Driving%Suitable For All Ages
aquarush,Aqua Rush %1999%Namco%Puzzle%Suitable For All Ages
aquarium,Aquarium %1996%Excellent System%Puzzle%Suitable For All Ages
arabian,Arabian%1983%Sun Electronics%Platform%Suitable For All Ages
arabiana,Arabian %1983%Sun Electronics %Platform%Suitable For All Ages
arabfgtj,Arabian Fight %1991%Sega%Beat-'Em-Up%Animated Violence Mild
arabfgtu,Arabian Fight %1991%Sega%Beat-'Em-Up%Animated Violence Mild
arabfgt2play,Arabian Fight %1991%Sega%Beat-'Em-Up%Animated Violence Mild
arabianmu,Arabian Magic %1992%Taito America Corporation%Beat-'Em-Up%Animated Violence Mild
arabianmj,Arabian Magic %1992%Taito Corporation%Beat-'Em-Up%Animated Violence Mild
arabianm,Arabian Magic %1992%Taito Corporation Japan%Beat-'Em-Up%Animated Violence Mild
aracnis,Aracnis %19??%bootleg%Shoot-'Em-Up%Suitable For All Ages
arbalest,Arbalester%1989%Seta%Shoot-'Em-Up%Suitable For All Ages
arcadecl,Arcade Classics %1992%Atari Games%Compilation%Suitable For All Ages
arcadian,Arcadia %1994%NMK%Shoot-'Em-Up%Suitable For All Ages
archrivla,Arch Rivals %1989%Bally Midway%Sports/Basketball%Suitable For All Ages
archrivlb,Arch Rivals %1989%bootleg%Sports/Basketball%Suitable For All Ages
archrivl,Arch Rivals %1989%Bally Midway%Sports/Basketball%Suitable For All Ages
area51a,Area 51 %1995%Atari Games%Gun%Animated Violence Strong
area51,Area 51 %1996%Atari Games%Gun%Animated Violence Strong
area51t,Area 51 %1995%Atari Games %Gun%Animated Violence Strong
a51mxr3k,Area 51 %1998%Atari Games%Gun%Animated Violence Strong
area51mx,Area 51 %1998%Atari Games%Gun%Animated Violence Strong
area88r,Area 88 %1989%Capcom %Shoot-'Em-Up%Suitable For All Ages
area88,Area 88 %1989%Capcom %Shoot-'Em-Up%Suitable For All Ages
lwingsj,Ares no Tsubasa %1986%Capcom%Shoot-'Em-Up%Suitable For All Ages
argus,Argus%1986%NMK %Shoot-'Em-Up%Suitable For All Ages
argusg,Argus %1984%Gottlieb%Shoot-'Em-Up%Suitable For All Ages
rygarj,Argus no Senshi %1986%Tecmo%Platform%Suitable For All Ages
arian,Arian Mission%1985%SNK%Shoot-'Em-Up%Suitable For All Ages
arkarea,Ark Area%1988%UPL%Shoot-'Em-Up%Suitable For All Ages
arkgcbl,Arkanoid %1986%bootleg%Breakout%Suitable For All Ages
arkgcbla,Arkanoid %1986%bootleg%Breakout%Suitable For All Ages
ark1ball,Arkanoid %1986%bootleg%Breakout%Suitable For All Ages
arkanoidjbl,Arkanoid %1986%bootleg%Breakout%Suitable For All Ages
arkanoidjbl2,Arkanoid %1986%bootleg %Breakout%Suitable For All Ages
arkangc,Arkanoid %1986%bootleg %Breakout%Suitable For All Ages
arkangc2,Arkanoid %1986%bootleg %Breakout%Suitable For All Ages
arkanoidj,Arkanoid %1986%Taito Corporation%Breakout%Suitable For All Ages
arkanoidja,Arkanoid %1986%Taito Corporation%Breakout%Suitable For All Ages
arkanoidjb,Arkanoid %1986%Taito Corporation%Breakout%Suitable For All Ages
arkatayt,Arkanoid %1986%bootleg %Breakout%Suitable For All Ages
arktayt2,Arkanoid %1986%bootleg %Breakout%Suitable For All Ages
